"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"78826560895494425","The integration between LinkedIn Sales Navigator and Dynamics 365 now includes data syncing. This course covers the process for setting up the integration with LinkedIn Learning instructor Gini von Courter. #salesnavigator #dynamics","32","Senior","Education","Gov/Edu/Non-P","Europe","Male","4451","75","51-200","75"
"97358144942963862","Help other professionals find and use the right software on G2 Crowd by reading my review of LinkedIn Sales Navigator #B2Breviews","21","Senior","Information Technology","Tech & Media","Europe","Male","6957","64","51-200","86"
"97358144942963862","Help other professionals find and use the right software on G2 Crowd by reading my review of LinkedIn Sales Navigator #B2Breviews","21","Senior","Information Technology","Tech & Media","Europe","Male","6957","64","51-200","86"
"86717509036285307","How To Build A Targeted Prospecting List Using LinkedIn Sales Navigator http://gag.gl/LOCQQd","12","Manager","Operations","Prof Services","Europe","Male","406","50","51-200","45"
"103385583817485622","I am THRILLED with Sales Navigator! Using it has changed the way I work!  Positives that I have found so far;  I am able to identify companies that would fit in with the show fantastically.  I am able to identify potential speakers for the future.  I have noticed a marked increase in connection requests.  I made a mistake yesterday as well. it is 10 weeks to the day that the Sales Innovation Expo 2018 will be going ahead!  For your chance to be involved in Europes biggest and most successful Sales & Marketing event, drop me a line!  gavin.harris@prysmgroup.co.uk | 01872218007  I hope to hear from you soon!","107","Director","Operations","Prof Services","Europe","Male","8378","67","51-200","78"
"136659761325816199","“Advisors using Sales Navigator are reporting asset gains that far exceed gains made by those using Free LinkedIn.""  The average asset gain reported is 2x for advisors using Sales Navigator.","30","Senior","Operations","Tech & Media","Europe","Male","1960","68","51-200","84"
"72556179128299564","Sales Navigator features an integration between Sales Navigator and LinkedIn Campaign Manager. https://goo.gl/6N2r8y","13","Entry","Program and Project Management","Health & Pharm.","North America","Male","76","59","51-200","22"
"101617225564560749","Sales Navigator Grows Up and Plays Well With Others https://bit.ly/2GkT7mC","10","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"101617225564560749","LinkedIn Sales Navigator moves to quarterly release cycle, continues to broaden app platform reach https://bit.ly/2EpYGj2","15","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"101617225564560749","Lots of useful secrets here... surprised they didn't talk about PointDrive which is an unknown secret as well. ""17 LinkedIn Sales Navigator Secrets All the Best Prospectors Know"" via @HubSpot https://bit.ly/2EakHD5","31","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"101617225564560749","Sales Executives Discuss Sales Navigator and the Future of Sales [Video] https://bit.ly/2Flzgrc #LinkedIn","13","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"131887651559195519","Now that the Linkedin Sales Navigator + Dynamics 365 integration has gone public, what's next? The ability to manage your Linkedin Company Page from Dynamics 365 certainly sounds promising!  https://lnkd.in/ePJZuhQ","30","Director","Marketing","Tech & Media","North America","Male","1832","71","51-200","0"
"141672446466381903","Sales Navigator and Dynamics are closer together than ever! How to do it below! https://bit.ly/2hErwCp - JourneyTEAM can help. https://bit.ly/2zWg4fE  #journeyteam","21","Director","Marketing","Tech & Media","North America","Male","1107","71","51-200","69"
"128408912880529515","At Sales Navigator we love being productivity! Not just at work but every aspect of life. Here's how clutter can affect your well being:  How Physical Clutter Negatively Affects Your Productivity","31","Entry","Marketing","Tech & Media","North America","Male","232","56","51-200","31"
"101617225564560749","Why LinkedIn Integrated Its Sales Navigator With Its Campaign Manager https://buff.ly/2EcVubn #LinkedIn #SocialSelling","13","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"126297568634100928","#SocialSkim: LinkedIn's New Sales Navigator, Snapchat's Transformative Feature: 11 Stories This Week","12","Senior","Marketing","Oil & Energy","North America","Male","1076","65","51-200","60"
"101617225564560749","Social selling: Microsoft Relationship Sales brings #LinkedIn Sales Navigator to Dynamics 365/CRM https://bit.ly/2lb9cmH #SocialSelling","14","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"101617225564560749","LinkedIn rolls out Sales Navigator updates for CRM data validation, sales & marketing integration, Dealbook","15","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"101617225564560749","Verizon Enterprise Solutions Makes the Right Connections with Sales Navigator [Case Study] https://bit.ly/2AVsKEE","13","Senior","Marketing","Gov/Edu/Non-P","North America","Male","18013","79","51-200","84"
"100785455989752220","How To Start Using LinkedIn Sales Navigator To Get More Leads https://lnkd.in/dMdmUqw","12","Senior","Marketing","Prof Services","North America","Male","674","55","51-200","40"
"111314508948570068","I wanted to share my experience with LinkedIn Sales Navigator. #B2BReviews","11","Entry","Marketing","Tech & Media","Asia","Male","1852","62","51-200","68"
"112310682494672102","I'm 3 weeks into my new role as an inside sales rep at a high growth B2B tech company.   Over the last 3 years I've spent a considerable amount of time prospecting investors for my startup, CHDR Financial.   I assumed that there would be many similarities between cold investor outreach and cold B2B SaaS outreach.   While there are certainly a number of similarities, there are also unexpected differences.   The biggest issue I've noticed is the absolute REQUIREMENT for automation in the prospecting process (CRM, activity tracking, prospecting, etc.).   With tools like Zapier, Salesforce, Geckoboard, Ecquire, Ring Central, Sales Navigator, and Interseller, you can almost automate your entire prospecting process.   Sales folks, what does your process look like? What are the issues you're facing?   Prospects, what do you hate about the way that sales folk reach out to you currently? What methods are refreshing and increase the likelihood of a response from you?","152","Senior","Sales","Tech & Media","North America","Male","4816","72","51-200","63"
"138532862860315809","LinkedIn Sales Navigator is an amazing resource tool to track your continuous growth in the social sales world.  ","18","Entry","Sales","Manufacturing","North America","Male","1271","66","51-200","81"
"139388513868081270","Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator - Here's our recap of what happened in online marketing today, as reported on Marketing Land and other places across the web. The post Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator appeared first on Marketing Land. Please visit Marketing Land for the full article.","59","Entry","Sales","Retail/Consumer","Asia","Male","5212","74","51-200","83"
"115905229354395781","I wanted to share my experience with LinkedIn Sales Navigator. #B2BReviews","11","Director","Business Development","Staffing","North America","Male","2206","63","51-200","78"
"130837429154888425","Just in: @marketo and @LinkedIn Sales Navigator have partnered to deliver an innovative integration with #sales.","16","Entry","Sales","Tech & Media","Europe","Male","351","61","1001-5000","57"
"89605386483464099","Learn how we're further deepening engagement between CRM and Sales Navigator via our new product integrations with HubSpot and Zoho.","20","Senior","Sales","Tech & Media","Europe","Male","3034","68","1001-5000","77"
"98960342767365405","Can someone at LinkedIn please contact me regarding Sales Navigator. ","9","Senior","Sales","Retail/Consumer","Europe","Male","583","67","1001-5000","58"
"123812929768398450","InsideSales.com Partners with LinkedIn to Integrate Predictive Playbooks and LinkedIn Sales Navigator","12","Senior","Sales","Tech & Media","Europe","Male","1384","69","1001-5000","65"
"119680959372336551","LinkedIn Sales Navigator + MS: Phase 2 - Deeper integration with D365 for Sales. Integrations with PowerBI+PowerApps","17","Senior","Sales","Tech & Media","Europe","Male","1689","62","1001-5000","58"
"130160230920686226","Great tutorial on Sales Navigator - 53 minutes","8","Manager","Program and Project Management","Tech & Media","North America","Male","4017","70","1001-5000","78"
"123505226216357137","LinkedIn has officially throttled my searches and is forcing me to upgrade to Sales Navigator. $700 whew. I literally just spent $300 on LI Premium a month ago. I really hope there's some sort of credit there cause $1000 on LinkedIn in two months feels excessive. Love the platform though!!!","50","Entry","Program and Project Management","Tech & Media","North America","Male","1020","73","1001-5000","0"
"112133350908483764","Putnam Social Advisor Survey: Advisors using Sales Navigator are seeing nearly twice the asset gains attributable to social media than those using “free” LinkedIn.","24","Senior","Marketing","Finance & Ins.","North America","Male","561","65","1001-5000","59"
"115821773830679186","For my advisor friends: Sales Navigator opens up LinkedIn beyond your network. Contact me to learn more.","17","Director","Marketing","Finance & Ins.","North America","Male","1568","70","1001-5000","53"
"108024437517951279","For my advisor friends: Sales Navigator opens up LinkedIn beyond your network. Contact me to learn more.","17","Director","Marketing","Finance & Ins.","North America","Male","1274","59","1001-5000","53"
"132536260194763454","What tools (em)power your sales reps? LinkedIn Sales Navigator, @DocuSign, @Dropbox & @SalesLoft among most cited.","16","Director","Marketing","Tech & Media","North America","Male","2111","67","1001-5000","70"
"131371982494197316","For my advisor friends: Sales Navigator opens up LinkedIn beyond your network. Contact me to learn more.","17","Director","Marketing","Finance & Ins.","North America","Male","1681","54","1001-5000","67"
"117326052353417620","What tools (em)power your sales reps? LinkedIn Sales Navigator, DocuSign, Dropbox & SalesLoft among most cited.","16","Director","Marketing","Tech & Media","North America","Male","1510","66","1001-5000","67"
"72521236135873959","WeWork LinkedIn Sales Navigator Training. ","5","Manager","Sales","Tech & Media","Latin America","Male","415","66","1001-5000","60"
"123470862251569424","What an amazing training. Thank you LinkedIn for the insightful information and the hospitality! I feel like a social selling and Sales Navigator champion! Shout out to Donna Alexander (she's kind of a big deal), Samuel Garcia, Danielle Berasi, Erin Mathurin, and the other LinkedIn staff that made our visit amazing! #Instruct  As a side note, not only is LinkedIn a great place to visit, it is obviously a fabulous place to work. Many companies try to be employee focused, but LinkedIn has to be ranked as one of the best destination workplaces in the business. The company provides a full cafeteria (free food), coffee shop (free lattes),  snack bars (free Skinny Pop and more), Aveeno lotion at the sink in every restroom (dry skin approved), game room, gyms, lounge areas, quiet spots, tech lounge for tech help, and a vending machine that sales laptops (Yup, and other electronics).   Special shout out to the best sales enablement team in the business, Clinton Devereaux, Lucia Carrillo, Rachael Fitzpatrick, Shilpi Joshi, Thomas Matthew, lead by Paul Butterfield. It was an absolute pleasure to meet many of you in person for the first of many times!","193","Manager","Sales","Tech & Media","North America","Male","1095","78","1001-5000","72"
"133744392981843260","LinkedIn releases new updates to Sales Navigator, says the sales prospecting tool is GDPR-ready http://snip.ly/na0v4  Please connect with us on FaceBook for more at https://lnkd.in/e3JtxWD","25","Senior","Sales","Tech & Media","North America","Male","3731","71","1001-5000","70"
"133744392981843260","Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator http://snip.ly/u56u5  Please connect with us on FaceBook for more at https://lnkd.in/e3JtxWD","22","Senior","Sales","Tech & Media","North America","Male","3731","71","1001-5000","70"
"134612109717708742","Just in: @marketo and @LinkedIn Sales Navigator have partnered to deliver an innovative integration with #sales.","16","Entry","Sales","Tech & Media","North America","Male","1006","63","1001-5000","0"
"115314694948348338","Carla Fadel, World Future Energy Summit (WFES) Senior Sales Executive, Rajeev Singh, SNSR Expo and ISNR Abu Dhabi Sales Manager, and Hesham Soliman, Buyers Programme Executive across all our shows, are the happy winners of our LinkedIn Sales Navigator Champions Programme, managed by Claude Talj, WFES Deputy Exhibition Director!  We have begun our journey with LinkedIn Sales Navigator a few months ago and we are now encouraging all our sales team to train on #socialselling and use new technology to find potential leads and better understand our existing customers.  Congratulations and thanks Sally Assaf for all your support!","98","Director","Marketing","Prof Services","Middle East","Female","918","64","5001-10000","68"
"115314694948348338","Carla Fadel, World Future Energy Summit (WFES) Senior Sales Executive, Rajeev Singh, SNSR Expo and ISNR Abu Dhabi Sales Manager, and Hesham Soliman, Buyers Programme Executive across all our shows, are the happy winners of our LinkedIn Sales Navigator Champions Programme, managed by Claude Talj, WFES Deputy Exhibition Director! We have begun our journey with LinkedIn Sales Navigator a few months ago and we are now encouraging all our sales team to train on #socialselling and use new technology to find potential leads and better understand our existing customers. Congratulations and thanks Sally Assaf for all your support! ","98","Director","Marketing","Prof Services","Middle East","Female","918","64","5001-10000","68"
"100043622006926970","Just in: @marketo and @LinkedIn Sales Navigator have partnered to deliver an innovative integration with #sales.","16","Senior","Sales","Tech & Media","North America","Female","1919","70","5001-10000","84"
"103660756868195217","Thank you LinkedIn for a fabulous Sales and Marketing Roadshow! Hope you'll do this again. And way to show up Denver, CO.  We enjoyed the Fireside chat, the presentation for the Sales Navigator Product Roadmap and loved the perspective from Charlie Besecker - Head of Global Enablement at Qualtrics.  Will Chenoweth Kerri Cerullo Traci Heitz Don Leary  LinkedIn #linkedin  #connect","60","VP","Sales","Retail/Consumer","North America","Female","718","61","5001-10000","75"
"122710100692479999","New @OracleMktgCloud's #Eloqua & @LinkedIn Sales Navigator Integration coming! A boon to sales teams:","14","Entry","Information Technology","Tech & Media","North America","Female","1602","66","10001+","63"
"99520664470713545","7 Steps to Rolling Out a Successful LinkedIn Sales Navigator Program.  #increaseROI #sales #retail #linkedin","15","Senior","Business Development","Health & Pharm.","North America","Female","2204","67","10001+","49"
"133529621339766621","Artificial intelligence, Networked CloudSuites, Infor CRM integration with LinkedIn Sales Navigator — Loads of cool new tools for business came out at Inforum.  #TeamInfor","24","Senior","Human Resources","Tech & Media","Europe","Female","10045","62","10001+","81"
"77385182649298327","#SocialSkim:LinkedIn's New Sales Navigator, Snapchat's Transformative Feature: 11StoriesThisWeek https://lnkd.in/eTRs5MB via @marketingprofs","11","Director","Marketing","Tech & Media","Europe","Female","1523","70","201-500","68"
"111206025988653814","Workshop Sales Navigator #BuenosAires#Metrotel","4","Senior","Administrative","Tech & Media","Latin America","Female","667","59","201-500","63"
"95242994924946450","#SocialSkim: LinkedIn's New Sales Navigator, Snapchat's Transformative Feature: 11 Stories This Week http://crwd.fr/2xK7IDg","13","Entry","Research","Unknown","North America","Female","4545","73","unknown","72"
"102687419068774499","Using Sales Navigator? Then you'll want to know about Sales Nav Q2, the most recent set of changes to the platform! Click image to go to Overview or copy/paste this link to view list of changes: https://lnkd.in/dp7kcnD  #LinkedIn #sales  #go #copying #navigators ","41","Entry","Information Technology","Unknown","North America","Female","17408","63","unknown","86"
"90361369014304870","""My favorite Sales Navigator feature is Advance Searches #RealSales""","9","unknown","Unknown","Unknown","Oceania","Female","430","76","unknown","40"
"134866861349527751","I tried out LinkedIn Sales Navigator - see my review on G2 Crowd #B2Breviews","14","Entry","Unknown","Unknown","North America","Female","1","31","unknown","0"
"88120300459211273","What tools (em)power your sales reps? LinkedIn Sales Navigator, DocuSign, Dropbox & SalesLoft among most cited.","16","unknown","Unknown","Unknown","North America","Female","2890","69","unknown","73"
"129572939487040182","Just in: @marketo and @LinkedIn Sales Navigator have partnered to deliver an innovative integration with #sales.","16","unknown","Unknown","Unknown","North America","Female","426","67","unknown","48"
"106652839403363452","How EverString Wins Big Business with Sales Navigator https://lnkd.in/er-6cRX","9","unknown","Unknown","Unknown","North America","Female","8486","68","unknown","72"
"122710451891872327","I wanted to share my experience with LinkedIn Sales Navigator. #B2BReviews","11","unknown","Unknown","Unknown","North America","Female","2","14","unknown","0"
"123820552285708203","Thought we'd share a demonstration of how you can build and manage customer relationships with the Microsoft Relationship Sales solution—LinkedIn Sales Navigator and Dynamics 365 for Sales.   Leverage Linkedin insights and connections from within your own organisation like you've never seen before.  https://lnkd.in/gseJx7Z","43","unknown","Unknown","Prof Services","Africa","Female","757","63","unknown","47"
"81379246778504416"," With the help of Sales Navigator, Zubradt says that Crane Worldwide is now seeing a reduction of three to six months in their average sales cycle. “Everyone sees value in Sales Navigator,” says Zubradt.  Sales Navigator has become so important to the Crane team, that it’s now a part of the way they evaluate sales reps. “There are five criteria we use with our salespeople in their quarterly reviews – new accounts, active accounts, etc.,” says Zubradt. “But one of those five is their Social Selling Index (SSI) score from Sales Navigator, and that’s because it encourages reps to boost their skills, not just their numbers.” By regularly checking their SSI scores and practicing the sales behaviors that will increase them, everyone on the team is improving their skill set and the way they drive business.  Zubradt says that, by connecting with multiple team members at an organization, he managed to maintain an account even after their primary contact left the company. “I went on Sales Navigator and found five other people to connect with, two of whom I was connected to through friends. By leveraging all of those connections, we held onto the business and continued to drive things forward with the account.”   Case study here: https://lnkd.in/fsVFgTM  ","207","Entry","Support","Unknown","Asia","Female","1293","61","unknown","72"
"143019937324025603","LinkedIn Sales Navigator & Dynamics 365","6","CXO","Business Development","Unknown","North America","Female","7374","71","unknown","75"
"129709287516074511","Just finished the course “Learning LinkedIn Sales Navigator (2017)”!","9","Entry","Marketing","Tech & Media","Europe","Female","140","63","51-200","23"
"97241315525844160","Join Microsoft + LinkedIn to learn how you can leverage Microsoft Dynamics 365 for Sales & LinkedIn Sales Navigator to build strong relationships at scale. Register: http://msft.social/TR8vbo","27","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"97241315525844160","Learn how to unify the selling experience w/ #MSDyn365 & #LinkedIn #Sales Navigator. Join the webinar: http://msft.social/GE6PjR","17","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"97241315525844160","Learn how you can use technology like Dynamics for Sales and LinkedIn Sales Navigator to build authentic relationships with your customers. Watch the on-demand webinar from Microsoft and LinkedIn: http://msft.social/BYeJA8","30","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"97241315525844160","Empower your team to reinvent the way they sell with Dynamics 365 for Sales and LinkedIn Sales Navigator. Learn more with our free report: http://msft.social/JgRPJa","25","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"97241315525844160","Learn how you can use technology like Dynamics for Sales and LinkedIn Sales Navigator to build authentic relationships with your customers. Watch the on-demand webinar from Microsoft and LinkedIn: http://msft.social/pquul3","30","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"143769999935175092","Fullscope and CRMUG welcome you to attend this meeting for an opportunity to network and learn with other Dynamics users in your area. Featured topics include:      ▪️Virtual Entities presented by Mitch Milam, Microsoft MVP ▪️LinkedIn, Sales Navigator by Jason Barnes, LBMC ▪️Roundtable Discussion on Useful Links RSVP HERE: http://bit.ly/2DFYRas  #CRMUG #CRM #D365UG #D365 #MSDyn365 #MicrosoftDynamics #MicrosoftDynamics365 #LinkedIn #Microsoft ","58","Entry","Marketing","Tech & Media","North America","Female","155","65","51-200","59"
"97241315525844160","Dynamics for Sales and LinkedIn Sales Navigator help you build strong relationships at scale. Join the on-demand webinar for more: http://msft.social/WAfHQe","21","Senior","Marketing","Tech & Media","North America","Female","109","55","51-200","19"
"143769999935175092","You're Invited! Microsoft Relationship Sales Roadshow - Nov 2nd in Irving, TX. Engage with subject matter experts and peers to network and learn about Microsoft Relationship Sales Solution- Dynamics 365 for Sales and LinkedIn Sales Navigator. REGISTER HERE http://bit.ly/2yZmhoY","39","Entry","Marketing","Tech & Media","North America","Female","155","65","51-200","59"
"88090317490176679","Microsoft Relationship Sales solution brings together LinkedIn Sales Navigator and Microsoft Dynamics 365 for Sales to empower sellers to drive more personalized and meaningful engagement with buyers.  https://lnkd.in/g_5Ut-M","28","Entry","Sales","Tech & Media","Africa","Female","883","64","51-200","55"
"90070852255908904","Excited to announce that InsightSquared has officially partnered with LinkedIn to integrate our solution with LinkedIn Sales Navigator! The integration will provide data on the critical actions taken by a sales team to help them reach peak performance. Learn more about the partnership and how your sales can benefit:","48","Entry","Sales","Tech & Media","North America","Female","2494","64","51-200","71"
"134925833852494550","Hey! We are looking for Sales manager.  What do we need?  — Ability to manage negotiations regarding multiple projects with various clients simultaneously; — At least 6 months of experience in IT sales management; — Experience in communication with the development team, preparation of the project proposals; — Fluent in English (both speaking and writing); — Understanding of software development stages (Web and Mobile); — Experience in working with LinkedIn Sales Navigator, CRM systems, email campaigns; — Being proactive, self-motivated and result-oriented.  It’d be a plus if: — has worked with Upwork platform; — is familiar with modern technologies such as blockchain, IoT, neural networks, OCR, etc.  Benefits:  — Paid vacation, paid sick leave; — Work in a friendly and experienced team; — Opportunities for self-realization, professional and career growth; — English courses and Speaking Club with a native speaker; — Participation in specialized conference events; — Flexible schedule; — Comfortable working environment.   Please, feel free to contact me :)","160","Senior","Human Resources","Tech & Media","Europe","Female","2155","55","51-200","67"
"96180060549475679","A proven sales productivity booster, Empower your team with #Microsoft Relationship Sales :  You have bold ambitions for your sales team. You want to—and need to—reinvent productivity. But the success of your sales team is stifled by silos. It’s no wonder they’re struggling when their transactional systems, social networking, and productivity tools are separate.  With the Microsoft Relationship sales solution, you can scale the power of one-on-one relationship selling by unifying the sales experience. And you can help empower your sellers with savvy insights that engage and delight customers.   It combines Dynamics 365 for Sales with LinkedIn Sales Navigator to help sellers identify the right customers—and the right time and way to engage with them.  For More Info on #MicrosoftDynamics365 : https://lnkd.in/fUet2nN or Call us on +971 (4) 4214909","128","Senior","Business Development","Tech & Media","Middle East","Female","2122","60","51-200","59"
"101885820403392741","Want to know more about Dynamics 365 for sales & LinkedIn Sales Navigator and how this can make sales easier?  Please get in touch, 30 day trial's available.","28","Senior","Business Development","Tech & Media","Europe","Female","901","66","51-200","71"
"125839889662230016","You're Invited: Powering the Intelligent Enterprise with Microsoft Dynamics 365... on Tuesday, 19th September in Sydney.  Experience a new way to think about data, intelligence, and processes for your business in today’s digital landscape.  The session will showcase the latest innovations for Dynamics 365 and the Microsoft cloud platform, including integration with LinkedIn Sales Navigator and Recruiter solutions, Adobe and Power BI.   Hear from Australian customers who will share their experiences building on or extending the Dynamics 365 platform to create solutions that engage customers, empower employees, optimise operations, and transform products.  Register for the Sydney event here > http://bit.ly/2uXbv3s","100","Senior","Marketing","Tech & Media","Oceania","Female","1065","68","1001-5000","61"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","Provide sellers with actionable insights from predictive analytics with Dynamics 365 for Sales and LinkedIn Sales Navigator.","17","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales & LinkedIn Sales Navigator can help you build authentic relationships with the right people.","21","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"82409332599421729","The perfect partnership: Dynamics 365 for Sales, Office 365 & LinkedIn Sales Navigator. See how they work seamlessly today.","19","Senior","Marketing","Tech & Media","North America","Female","799","74","1001-5000","42"
"94090303645269933",".@marketo and @LinkedIn Sales Navigator Partner to Improve Sales Engagement Across the Customer Journey. #CX","15","VP","Human Resources","Tech & Media","North America","Female","1093","55","1001-5000","62"
"132586258125934975","Who out there is getting unscrupulously charged for this Sales Navigator tool that Linkedin has added to their platform? Linkedin is devolving into a monetizing platform that is no longer recognizable. Should refer this to Jeff Weiner for comment.","38","Senior","Operations","Health & Pharm.","North America","Male","774","74","5001-10000","46"
"82428060405071750","Interesting further integrations between Dynamcis365 and LinkedIn Sales navigator but also powerBI and PowerApps! José Tomás González Martínez Nima Bakhtiary","19","VP","Sales","Tech & Media","Europe","Male","9616","72","5001-10000","89"
"87491628576184647","Why LinkedIn Integrated Its Sales Navigator With Its Campaign Manager http://ift.tt/2BrHFTr","11","Senior","Sales","Prof Services","Asia","Male","1007","69","5001-10000","59"
"118601421255172532","Visiting Linkedin Office Singapore and meet Ethan Andrianos  who was a Linkedin Customer Sales Manager  who trained Us  to Harness the Power of Linkedin Sales Navigator  also  Melissa Jeyaraj  who is now in Charge  to take care of us .... thank you guys ...","44","Owner","Business Development","Finance & Ins.","Asia","Male","29997","73","5001-10000","86"
"122086800297261248","LinkedIn releases new updates to Sales Navigator, says the sales prospecting tool is GDPR-ready #DigitalMarketing #LeadGeneration https://lnkd.in/eREm5aE","17","Director","Finance","Health & Pharm.","Latin America","Male","22143","72","1-10","74"
"122086800297261248","Marketing Day: Twitter updates, Facebook Ads Reporting & LinkedIn’s Sales Navigator #DigitalMarketing #LeadGeneration https://lnkd.in/eqmG-hC","14","Director","Finance","Health & Pharm.","Latin America","Male","22143","72","1-10","74"
"84860499755777151","Wondering if anyone has used LinkedIn Sales Navigator and your thoughts on its usefulness. Thanks. https://lnkd.in/e6aTtNE","16","Director","Education","Health & Pharm.","North America","Male","1090","71","1-10","0"
